注文ID,モール名,ショップID,ショップ名,モール注文番号,モール注文日時,注文取込日時,注文ステータス,決済方法区分,注文者氏名,注文者郵便番号,都道府県,市区町村,町名・番地以降,注文者電話番号,注文備考,商品合計金額,配送料合計,決済手数料合計,ラッピング手数料合計,消費税合計,ポイント利用合計,クーポン利用合計,出荷ステータス,保留状態,配送伝票番号,倉庫,送付先氏名,送付先郵便番号,送付先都道府県,送付先市区町村,送付先町名・番地以降,送付先電話番号,配送方法,お届け指定日,お届け指定時間帯,配送備考,倉庫備考,ギフト備考,出荷依頼番号,出荷依頼日時,配送会社,SKUコード,商品ID,商品名,注文個数,商品単価,税率,消費税,税込別,配送サービス種別,セット区分,セット構成品商品ID,セット構成品名,構成品数,置き配場所
223729123,Yahoo!ショッピング,67572,株式会社サンリーブ【Ｙ】,glass-garden-10044694,2026/08/22 14:27:43,2026/08/22 14:28:16,完了,PayPay,山口 博士,2220033,神奈川県,横浜市港北区,新横浜1-13-6 アイシスプラザIII703,07064886987,,4950,0,0,0,450,666,200,出荷済,未保留,680674882226,自社倉庫,税理士法人 天照,2220033,神奈川県,横浜市港北区,新横浜1-13-6 アイシスプラザIII703,07064886987,メール便,,,,,,,2026/08/24 9:29:27,日本郵便,si-01sa-1-20,71032-00000984,老眼鏡 栞 おしゃれ ブルーライトカット メンズ レディース リーディンググラス シニアグラス 折りたたみ 老眼 眼鏡 メガネ 鯖江 SI-01SAP,1,4950,10,450,1,通常,0,,,,
223729713,Yahoo!ショッピング,67572,株式会社サンリーブ【Ｙ】,glass-garden-10044695,2026/08/22 14:36:41,2026/08/22 14:38:18,完了,PayPay,佐藤 俊介,6638033,兵庫県,西宮市,高木東町13-35,0798552158,,3960,0,0,0,360,512,200,出荷済,未保留,203891247571,RFC倉庫,佐藤 俊介,6638033,兵庫県,西宮市,高木東町13-35,0798552158,宅配便,,,,,,A00000029991,2026/08/22 15:01:31,日本郵便,flc-002-2-10,71032-00000488,老眼鏡 おしゃれ ヴィンテージ クラシック レディース メンズ リーディンググラス シニアグラス 老眼 眼鏡 メガネ 鯖江 FEELLIFE FLC-002,1,3960,10,360,1,通常,0,,,,
223731601,Yahoo!ショッピング,67572,株式会社サンリーブ【Ｙ】,glass-garden-10044696,2026/08/22 15:08:15,2026/08/22 15:08:26,完了,PayPay,渋谷 勝也,5900066,大阪府,堺市堺区賑町,1丁2-3,0722756405,,4400,0,0,0,400,449,440,出荷済,未保留,203891247641,RFC倉庫,渋谷 勝也,5900066,大阪府,堺市堺区賑町,1丁2-3,0722756405,宅配便,2026/08/25,,,,,A00000029993,2026/08/22 15:30:59,日本郵便,flm-006-2-10,71032-00000679,老眼鏡 メンズ おしゃれ かっこいい リーディンググラス シニアグラス メタルフレーム ナイロール 老眼 眼鏡 メガネ 鯖江 FEELLIFE FLM-006,1,4400,10,400,1,通常,0,,,,
223732463,Yahoo!ショッピング,67572,株式会社サンリーブ【Ｙ】,glass-garden-10044697,2026/08/22 15:11:10,2026/08/22 15:23:01,完了,PayPay,山田 美和,1610033,東京都,新宿区,下落合３丁目 １５ー１７ー１００３,09011930643,,660,0,0,0,60,93,0,出荷済,未保留,680674882230,自社倉庫,山田 美和,1610033,東京都,新宿区,下落合３丁目 １５ー１７ー１００３,09011930643,メール便,,,,,,,2026/08/24 9:29:28,日本郵便,p370pu,71032-00001392,老眼鏡 栞 専用メガネケース SI-09 SI-10 対応 SHIORI P370PU,1,660,10,60,1,通常,0,,,,
223732806,Yahoo!ショッピング,67572,株式会社サンリーブ【Ｙ】,glass-garden-10044698,2026/08/22 15:26:41,2026/08/22 15:28:19,完了,PayPay,金杉 幸子,340-0013,埼玉県,草加市,松江6-1-1 ,090-4432-6106,,6270,0,0,0,570,715,400,出荷済,未保留,490798276301,自社倉庫,金杉 幸子,340-0013,埼玉県,草加市,松江6-1-1 ,090-4432-6106,宅配便,,,,,,,2026/08/24 9:04:00,ヤマト運輸,tofu-4b-1,71032-00001881,TOFU トートバッグ メンズ レディース シンプル おしゃれ カジュアル フォーマル 大きめ A4対応 軽量 軽い 無地 白 黒 ホワイト ブラック TOFU-4B,1,6270,10,570,1,通常,0,,,,
223734030,Yahoo!ショッピング,67572,株式会社サンリーブ【Ｙ】,glass-garden-10044699,2026/08/22 15:47:23,2026/08/22 15:48:22,完了,PayPay,南 絵美,2270036,神奈川県,横浜市青葉区奈良町,2762の117 ライオンズヴィラッジオ407,0459610623,,3960,0,0,0,360,518,200,出荷済,未保留,369838215305,RFC倉庫,南 絵美,2270036,神奈川県,横浜市青葉区奈良町,2762の117 ライオンズヴィラッジオ407,0459610623,宅配便,,,,,,A00000029994,2026/08/22 16:11:19,日本郵便,flc-002-2-15,71032-00000490,老眼鏡 おしゃれ ヴィンテージ クラシック レディース メンズ リーディンググラス シニアグラス 老眼 眼鏡 メガネ 鯖江 FEELLIFE FLC-002,1,3960,10,360,1,通常,0,,,,
223734995,楽天市場,67419,株式会社サンリーブ【Ｒ】,361684-20260822-0735749442,2026/08/22 16:02:35,2026/08/22 16:03:37,完了,クレジットカード,森本 光一,370-0861,群馬県,高崎市,八千代町1-3-6（有）エムズ,080-5000-2270,[配送日時指定:],7150,0,0,0,650,0,0,出荷済,未保留,680674882241,自社倉庫,森本 光一,370-0861,群馬県,高崎市,八千代町1-3-6（有）エムズ,080-5000-2270,メール便,,,,,,,2026/08/24 9:29:28,日本郵便,si-13-1-15,71032-00001396,栞 老眼鏡 跳ね上げ式 リーディンググラス ブルーライトカット 薄型 非球面レンズ 折りたたみ式 コンパクト 薄い 軽い レディース メンズ おしゃれ シニアグラス 旅行 携帯 ラウンド 丸メガネ 鯖江メーカーデザイン SHIORI SI-13,1,7150,10,650,1,通常,0,,,,指定なし
223738786,楽天市場,67419,株式会社サンリーブ【Ｒ】,361684-20260822-0883549278,2026/08/22 17:03:10,2026/08/22 17:04:11,完了,クレジットカード,鯨岡 実穂,124-0021,東京都,葛飾区,細田2-2-10,090-2472-5239,[配送日時指定:]2026-08-24(月)18:00-20:00,3630,0,0,0,330,0,0,出荷済,未保留,369838215250,RFC倉庫,鯨岡 実穂,124-0021,東京都,葛飾区,細田2-2-10,090-2472-5239,宅配便,2026/08/24,1820,,,,A00000029995,2026/08/22 17:21:05,日本郵便,fll-3004-3-05,71032-00001452,老眼鏡 0.5から おしゃれ レディース ブルーライトカット 紫外線 uv ボストン かわいい メガネ 老眼 度付き リーディンググラス 30代 40代 50代 女性 クラシック 黒縁 ニュアンスカラー シニアグラス 丸眼鏡 FEELLIFE FLL-3004,1,3630,10,330,1,優先配送,0,,,,車庫
223740538,Yahoo!ショッピング,67572,株式会社サンリーブ【Ｙ】,glass-garden-10044700,2026/08/22 17:26:40,2026/08/22 17:33:04,完了,PayPay,松崎 正治,7202126,広島県,福山市,神辺町字徳田1857-6,09073734689,,4400,0,0,0,400,0,200,出荷済,未保留,203891247361,RFC倉庫,松崎 正治,7202126,広島県,福山市,神辺町字徳田1857-6,09073734689,宅配便,2026/08/25,,,,,A00000029996,2026/08/22 17:51:11,日本郵便,flm-006-1-15,71032-00000680,老眼鏡 メンズ おしゃれ かっこいい リーディンググラス シニアグラス メタルフレーム ナイロール 老眼 眼鏡 メガネ 鯖江 FEELLIFE FLM-006,1,4400,10,400,1,通常,0,,,,
223740887,Yahoo!ショッピング,67572,株式会社サンリーブ【Ｙ】,glass-garden-10044701,2026/08/22 17:38:08,2026/08/22 17:38:15,完了,PayPay,井上 喜代子,2590312,神奈川県,足柄下郡湯河原町,吉浜688-14 キャッスル湯河原603,09060046262,,6050,0,0,0,550,790,400,出荷済,未保留,680674882252,自社倉庫,井上 喜代子,2590312,神奈川県,足柄下郡湯河原町,吉浜688-14 キャッスル湯河原603,09060046262,メール便,,,,,,,2026/08/24 9:29:30,日本郵便,gc001-4,71032-00001444,トリプル オゥ グラスコード メガネチェーン 眼鏡ストラップ おしゃれ 日本製 軽い 老眼鏡 サングラス レディース プレゼント gc001,1,6050,10,550,1,通常,0,,,,
223741808,楽天市場,67419,株式会社サンリーブ【Ｒ】,361684-20260822-0864649698,2026/08/22 17:51:58,2026/08/22 17:53:00,完了,クレジットカード,川上 裕司,651-1204,兵庫県,神戸市北区,花山東町2-20-302,070-8900-8910,[配送日時指定:]2026-08-24(月)午前中,7150,0,0,0,650,7150,0,出荷済,未保留,203891247464,RFC倉庫,川上 裕司,651-1204,兵庫県,神戸市北区,花山東町2-20-302,070-8900-8910,宅配便,2026/08/24,0812,,,,A00000029997,2026/08/22 18:01:00,日本郵便,flh-001ph-2-10,71032-00001356,老眼鏡 跳ね上げ式 調光レンズ UVカット ブルーライトカット サングラス おしゃれ かっこいい シャープ スタイリッシュ メンズ メガネ リーディンググラス シニアグラス ギフト 鯖江メーカーデザイン FEELLIFE FLH-001PH,1,7150,10,650,1,優先配送,0,,,,玄関前
223742100,Yahoo!ショッピング,67572,株式会社サンリーブ【Ｙ】,glass-garden-10044702,2026/08/22 17:55:21,2026/08/22 17:58:03,完了,PayPay,岩永 千歳,6800055,鳥取県,鳥取市,戎町306 ドリームガーデンエビス301,08038877344,,1001,0,0,0,91,63,200,出荷済,未保留,490798276312,自社倉庫,岩永 千歳,6800055,鳥取県,鳥取市,戎町306 ドリームガーデンエビス301,08038877344,宅配便,,,,,,,2026/08/24 9:04:01,ヤマト運輸,hy-8042-blk,71032-00001331,メガネケース 小さめ 軽量 本革 風 シンプル デザイン おしゃれ 低価格 メンズ レディース  メガネ 眼鏡 サングラス PCメガネ 老眼鏡 HY-8042,1,1001,10,91,1,通常,0,,,,
223742435,楽天市場,67419,株式会社サンリーブ【Ｒ】,361684-20260822-0833349619,2026/08/22 18:02:13,2026/08/22 18:03:29,完了,クレジットカード,並田 正太,816-0803,福岡県,春日市,春日原南町4丁目70-1,080-3968-6400,[配送日時指定:],1320,0,0,0,120,55,0,出荷済,未保留,680674882263,自社倉庫,並田 正太,816-0803,福岡県,春日市,春日原南町4丁目70-1,080-3968-6400,メール便,,,,,,,2026/08/24 9:29:30,日本郵便,p370pu,71032-00001392,栞 メガネケース 老眼鏡 SHIORI SI-09 SI-10 専用 リーディンググラス しおり スリム おしゃれ メンズ レディース 折りたたみ 薄型 P370PU,2,660,10,60,1,通常,0,,,,指定なし
223742760,楽天市場,67419,株式会社サンリーブ【Ｒ】,361684-20260822-0793749464,2026/08/22 18:07:56,2026/08/22 18:08:57,完了,クレジットカード,佐藤 良子,879-4632,大分県,玖珠郡九重町,松木5353-1恵良住宅232,090-5732-4788,[配送日時指定:],1760,0,0,0,160,0,10,出荷済,未保留,680674882274,自社倉庫,佐藤 良子,879-4632,大分県,玖珠郡九重町,松木 5353-1 恵良住宅 232,090-5732-4788,メール便,,,,,,,2026/08/24 9:29:31,日本郵便,5584-21,71032-00001737,【8月31日までセール価格】サングラス レディース UVカット 伊達メガネ おしゃれ かわいい 紫外線 対策 美肌 眼鏡 ライトカラー クリアレンズ オールシーズン 女性  ボストン ブランド 可愛い バイカラーケース付 鯖江メーカーデザイン GG eyewear 5584,1,1760,10,160,1,通常,0,,,,指定なし
223743415,楽天市場,67419,株式会社サンリーブ【Ｒ】,361684-20260822-0791649385,2026/08/22 18:19:59,2026/08/22 18:21:03,完了,クレジットカード,加藤 みどり,202-0004,東京都,西東京市,下保谷5ー5ー14ー110,090-2633-5843,[配送日時指定:],1980,0,0,0,180,92,0,出荷済,未保留,680674882285,自社倉庫,加藤 みどり,202-0004,東京都,西東京市,下保谷5ー5ー14ー110,090-2633-5843,メール便,,,,,,,2026/08/24 9:29:31,日本郵便,k-cloth-2,71032-00001480,メガネ拭き クロス めがねふき マイクロファイバー 恐竜 グッズ 子ども 大人 プレゼント かわいい スマホクリーナー カメラ拭き ティラノサウルス トリケラトプス ブラキオサウルス お土産 福井 ダイナソー K-CLOTH プレゼント 父の日,1,990,10,90,1,通常,0,,,,指定なし
223743415,楽天市場,67419,株式会社サンリーブ【Ｒ】,361684-20260822-0791649385,2026/08/22 18:19:59,2026/08/22 18:21:03,完了,クレジットカード,加藤 みどり,202-0004,東京都,西東京市,下保谷5ー5ー14ー110,090-2633-5843,[配送日時指定:],1980,0,0,0,180,92,0,出荷済,未保留,680674882285,自社倉庫,加藤 みどり,202-0004,東京都,西東京市,下保谷5ー5ー14ー110,090-2633-5843,メール便,,,,,,,2026/08/24 9:29:31,日本郵便,k-cloth-3,71032-00001481,メガネ拭き クロス めがねふき マイクロファイバー 恐竜 グッズ 子ども 大人 プレゼント かわいい スマホクリーナー カメラ拭き ティラノサウルス トリケラトプス ブラキオサウルス お土産 福井 ダイナソー K-CLOTH プレゼント 父の日,1,990,10,90,1,通常,0,,,,指定なし
223744381,楽天市場,67419,株式会社サンリーブ【Ｒ】,361684-20260822-0847949709,2026/08/22 18:37:13,2026/08/22 18:38:14,完了,クレジットカード,角倉 史峰,666-0152,兵庫県,川西市,丸山台１?１?２８ウエストテラス１１０９,090-6964-4073,[配送日時指定:],5500,0,0,0,500,471,0,出荷済,未保留,680674882296,自社倉庫,角倉 史峰,666-0152,兵庫県,川西市,丸山台１?１?２８ウエストテラス１１０９,090-6964-4073,メール便,,,,,,,2026/08/24 9:29:32,日本郵便,fisi-05-2-20,71032-00000380,栞 老眼鏡 リーディンググラス ブルーライトカット 薄型 非球面レンズ 折りたたみ式 コンパクト 薄い 軽い レディース メンズ おしゃれ お洒落 シニアグラス 旅行 携帯用 特許商品 丸メガネ 鯖江メーカーデザイン SHIORI FISI-05,1,5500,10,500,1,通常,0,,,,指定なし
223744659,Yahoo!ショッピング,67572,株式会社サンリーブ【Ｙ】,glass-garden-10044703,2026/08/22 18:42:49,2026/08/22 18:43:15,完了,PayPay,槇 孝則,3360917,埼玉県,さいたま市緑区,芝原３丁目 ８－１１,09035079237,,4400,0,0,0,400,0,300,出荷済,未保留,187120714561,RFC倉庫,槇 孝則,3360917,埼玉県,さいたま市緑区,芝原３丁目 ８－１１,09035079237,宅配便,2026/08/25,,,,,A00000029998,2026/08/22 19:06:01,日本郵便,flm-006-2-25,71032-00000685,老眼鏡 メンズ おしゃれ かっこいい リーディンググラス シニアグラス メタルフレーム ナイロール 老眼 眼鏡 メガネ 鯖江 FEELLIFE FLM-006,1,4400,10,400,1,通常,0,,,,
223746247,Yahoo!ショッピング,67572,株式会社サンリーブ【Ｙ】,glass-garden-10044704,2026/08/22 19:04:24,2026/08/22 19:13:28,完了,PayPay,小林 はるみ,2350021,神奈川県,横浜市磯子区,岡村1-10-8-4,08039100989,,3630,0,0,0,330,480,200,出荷済,未保留,187120714616,RFC倉庫,小林 はるみ,2350021,神奈川県,横浜市磯子区,岡村1-10-8-4,08039100989,宅配便,2026/08/26,,,,,A00000029999,2026/08/22 19:31:14,日本郵便,fll-3004-3-15,71032-00001458,老眼鏡 おしゃれ ブルーライトカット +0.5から レディース メンズ リーディンググラス シニアグラス 老眼 眼鏡 メガネ 鯖江 FEELLIFE FLL-3004,1,3630,10,330,1,通常,0,,,,
223746681,au Payマーケット,67574,株式会社サンリーブ【ａ】,746598069,2026/08/22 19:18:00,2026/08/22 19:22:13,完了,クレジットカード,八幡 里美,651-2273,兵庫県,神戸市西区糀台５?１?１ グラスアリーナ西神中央1202号,,090-8480-2015,,990,0,0,0,90,906,0,出荷済,未保留,680674882300,自社倉庫,八幡 里美,651-2273,兵庫県,神戸市西区糀台５?１?１ グラスアリーナ西神中央1202号,,090-8480-2015,メール便,,,,,,,2026/08/24 9:29:33,日本郵便,k-cloth-2,71032-00001480,メガネ拭き クロス メガネクリーナー クリーニングクロス スマホ画面拭き 恐竜 グッズ 福井 お土産 K-CLOTH,1,990,10,90,1,通常,0,,,,
223748549,楽天市場,67419,株式会社サンリーブ【Ｒ】,361684-20260822-0683849725,2026/08/22 19:53:51,2026/08/22 19:55:07,完了,クレジットカード,林 尚佳,603-8084,京都府,京都市北区,上賀茂土門町90-1レスポワール鴨東202,090-8208-2044,[配送日時指定:]2026-08-24(月)午前中,3630,0,0,0,330,0,0,出荷済,未保留,203891247254,RFC倉庫,林 尚佳,603-8084,京都府,京都市北区,上賀茂土門町90-1レスポワール鴨東202,090-8208-2044,宅配便,2026/08/24,0812,,,,A00000030000,2026/08/22 20:11:34,日本郵便,fll-3004-2-05,71032-00001451,老眼鏡 0.5から おしゃれ レディース ブルーライトカット 紫外線 uv ボストン かわいい メガネ 老眼 度付き リーディンググラス 30代 40代 50代 女性 クラシック 黒縁 ニュアンスカラー シニアグラス 丸眼鏡 FEELLIFE FLL-3004,1,3630,10,330,1,優先配送,0,,,,玄関前
223749956,Yahoo!ショッピング,67572,株式会社サンリーブ【Ｙ】,glass-garden-10044707,2026/08/22 20:15:13,2026/08/22 20:18:12,完了,PayPay,磯嶋 聡美,0391161,青森県,八戸市,大字河原木字小田上1-6 シルバーベルC,09038762708,,3630,0,0,0,330,480,200,出荷済,未保留,203891247335,RFC倉庫,磯嶋 聡美,0391161,青森県,八戸市,大字河原木字小田上1-6 シルバーベルC,09038762708,宅配便,2026/08/25,,,,,A00000030001,2026/08/22 20:41:14,日本郵便,fll-3004-1-15,71032-00001456,老眼鏡 おしゃれ ブルーライトカット +0.5から レディース メンズ リーディンググラス シニアグラス 老眼 眼鏡 メガネ 鯖江 FEELLIFE FLL-3004,1,3630,10,330,1,通常,0,,,,
223750320,Yahoo!ショッピング,67572,株式会社サンリーブ【Ｙ】,glass-garden-10044708,2026/08/22 20:18:50,2026/08/22 20:23:22,完了,PayPay,山根 智美,6638106,兵庫県,西宮市,大屋町13-2,07-9867-1052,時間指定18時?でお願いします,3960,0,0,0,360,513,200,出荷済,未保留,203891330985,RFC倉庫,南 早苗,5550001,大阪府,大阪市西淀川区,佃3-19-2-807,06-6472-4098,宅配便,2026/08/25,1820,,,,A00000030011,2026/08/23 14:46:07,日本郵便,flc-002-1-25,71032-00000493,老眼鏡 おしゃれ ヴィンテージ クラシック レディース メンズ リーディンググラス シニアグラス 老眼 眼鏡 メガネ 鯖江 FEELLIFE FLC-002,1,3960,10,360,1,通常,0,,,,指定なし
